	corr	dotprod	run	runtype	ses	sub	trial
0	0.19238738099631983	167305.92963939958	2.0	cognitive	1.0	40.0	0.0
1	0.24820533460354602	248910.9475525164	2.0	cognitive	1.0	40.0	1.0
2	0.2607425820111222	272541.7507664049	2.0	cognitive	1.0	40.0	2.0
3	0.1848205461451763	179030.52081606496	2.0	cognitive	1.0	40.0	3.0
4	0.15581629641274117	249524.8411160906	2.0	cognitive	1.0	40.0	4.0
5	0.04882113290502597	33394.15954495913	2.0	cognitive	1.0	40.0	5.0
6	0.048877540930309396	52823.57667662658	2.0	cognitive	1.0	40.0	6.0
7	0.062401197576948494	43942.07423206492	2.0	cognitive	1.0	40.0	7.0
8	-0.20643323286915233	-264394.22719935013	2.0	cognitive	1.0	40.0	8.0
9	0.13744013479294098	162372.60741500623	2.0	cognitive	1.0	40.0	9.0
10	-0.18359764449779606	-268509.98610690085	2.0	cognitive	1.0	40.0	10.0
11	-0.30342311633019403	-548723.249496022	2.0	cognitive	1.0	40.0	11.0
12	0.03929593504733414	37734.6831844808	4.0	cognitive	1.0	40.0	0.0
13	0.4148349175915278	504069.4497950997	4.0	cognitive	1.0	40.0	1.0
14	0.320587196519763	344585.9135090159	4.0	cognitive	1.0	40.0	2.0
15	-0.047449145448689715	-62980.689419314454	4.0	cognitive	1.0	40.0	3.0
16	-0.12603930121366852	-117186.18391947562	4.0	cognitive	1.0	40.0	4.0
17	-0.118176798306425	-125749.71267982703	4.0	cognitive	1.0	40.0	5.0
18	0.13127286635435162	164173.92472262212	4.0	cognitive	1.0	40.0	6.0
19	0.10232135103887507	94946.17854925663	4.0	cognitive	1.0	40.0	7.0
20	-0.08864902623874157	-71566.62003337679	4.0	cognitive	1.0	40.0	8.0
21	0.44164239843567904	367076.3372871611	4.0	cognitive	1.0	40.0	9.0
22	0.1283645856857024	111604.45850415035	4.0	cognitive	1.0	40.0	10.0
23	-0.20590177366021709	-234265.27342796972	4.0	cognitive	1.0	40.0	11.0
