onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
14.19	0.99	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l005.png
40.6	0.98	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l026.png
72.19	0.98	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h052.png
108.99	0.99	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l037.png
145.09	0.99	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h013.png
171.4	0.98	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l053.png
199.79	0.99	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l047.png
236.79	0.99	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h003.png
264.18	1.0	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h029.png
298.39	0.98	cue	10	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h037.png
335.99	0.99	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h007.png
366.98	0.99	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l002.png
16.0	1.83	expectrating	1	low_cue	n/a	19.47	Moderate	19.47	Moderate	0.57	1.27	l005.png
43.6		expectrating	2	low_cue	n/a							l026.png
75.19	2.84	expectrating	3	high_cue	n/a	41.08	Strong	41.08	Strong	1.62	1.22	h052.png
110.89		expectrating	4	low_cue	n/a							l037.png
146.8	2.43	expectrating	5	high_cue	n/a	37.47	Strong	37.47	Strong	1.03	1.4	h013.png
174.5	2.1	expectrating	6	low_cue	n/a	12.35	Moderate	12.35	Moderate	0.37	1.73	l053.png
202.79	1.37	expectrating	7	low_cue	n/a	10.45	Moderate	10.45	Moderate	0.43	0.94	l047.png
238.49	3.6	expectrating	8	high_cue	n/a	29.08	Strong	29.08	Strong	1.28	2.32	h003.png
267.2	2.53	expectrating	9	high_cue	n/a	42.57	Strong	42.57	Strong	0.45	2.08	h029.png
301.19	2.69	expectrating	10	high_cue	n/a	56.89	Strong	56.89	Strong	0.52	2.17	h037.png
338.89	2.52	expectrating	11	high_cue	n/a	37.01	Strong	37.01	Strong	0.97	1.56	h007.png
368.89		expectrating	12	low_cue	n/a							l002.png
22.58	7.01	stimulus	1	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	dr052t1aeunaff_L.mp4
50.18	7.01	stimulus	2	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	bg096t2aaaff_M.mp4
86.08	7.0	stimulus	3	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	aa048t2afunaff_M.mp4
120.28	7.02	stimulus	4	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	aa048t2aeaff_H.mp4
155.28	7.01	stimulus	5	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	dr052t2aaaff_M.mp4
182.68	7.01	stimulus	6	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	dr052t1aiaff_H.mp4
218.18	7.0	stimulus	7	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	jl047t1aaunaff_L.mp4
245.28	7.01	stimulus	8	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	nm106t1afaff_H.mp4
279.48	7.01	stimulus	9	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	bg096t1aeaff_H.mp4
321.88	7.01	stimulus	10	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	ll042t1aaunaff_L.mp4
345.68	7.0	stimulus	11	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	aa048t2aaunaff_L.mp4
382.48	7.01	stimulus	12	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	ll042t1afunaff_M.mp4
35.29	3.3	outcomerating	1	low_cue	low_stim	27.49	Moderate	27.49	Moderate	0.7	2.6	task-vicarious_scale.png
63.7	3.56	outcomerating	2	low_cue	med_stim	63.12	Strong	63.12	Strong	0.6	2.96	task-vicarious_scale.png
95.9	2.25	outcomerating	3	high_cue	med_stim	10.12	Moderate	10.12	Moderate	0.73	1.52	task-vicarious_scale.png
130.5	2.23	outcomerating	4	low_cue	high_stim	29.48	Strong	29.48	Strong	0.45	1.78	task-vicarious_scale.png
166.49		outcomerating	5	high_cue	med_stim					2.1	0.0	task-vicarious_scale.png
194.5	1.73	outcomerating	6	low_cue	high_stim	48.92	Strong	48.92	Strong	0.42	1.32	task-vicarious_scale.png
231.1	3.3	outcomerating	7	low_cue	low_stim	11.17	Moderate	11.17	Moderate	0.58	2.72	task-vicarious_scale.png
255.49	2.22	outcomerating	8	high_cue	high_stim	49.89	Strong	49.89	Strong	0.12	2.1	task-vicarious_scale.png
290.49	2.61	outcomerating	9	high_cue	high_stim	53.5	Strong	53.5	Strong	0.48	2.12	task-vicarious_scale.png
331.1	1.82	outcomerating	10	high_cue	low_stim	15.15	Moderate	15.15	Moderate	0.83	0.98	task-vicarious_scale.png
359.4	1.62	outcomerating	11	high_cue	low_stim	24.17	Moderate	24.17	Moderate	0.53	1.08	task-vicarious_scale.png
394.5	2.45	outcomerating	12	low_cue	med_stim	2.3	Barely detectable	2.3	Barely detectable	0.55	1.9	task-vicarious_scale.png
