onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
8.08	0.99	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h024.png
52.38	0.99	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l020.png
93.18	1.0	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h044.png
123.39	0.98	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l017.png
151.29	0.99	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h032.png
188.38	0.99	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h013.png
218.19	0.98	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l006.png
246.19	0.99	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h049.png
277.58	0.99	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l028.png
309.69	0.98	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l047.png
339.19	0.99	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h012.png
371.68	0.99	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l003.png
10.0	2.27	expectrating	1	high_cue	n/a	52.49	Strong	52.49	Strong	0.83	1.43	h024.png
55.0	2.32	expectrating	2	low_cue	n/a	9.95	Weak	9.95	Weak	0.48	1.83	l020.png
96.1	1.93	expectrating	3	high_cue	n/a	34.52	Strong	34.52	Strong	0.73	1.2	h044.png
126.69	2.59	expectrating	4	low_cue	n/a	22.58	Moderate	22.58	Moderate	0.62	1.97	l017.png
153.09	3.78	expectrating	5	high_cue	n/a	67.64	Very Strong	67.64	Very Strong	0.43	3.34	h032.png
190.48	2.12	expectrating	6	high_cue	n/a	49.07	Strong	49.07	Strong	0.8	1.32	h013.png
220.29	3.47	expectrating	7	low_cue	n/a	26.98	Moderate	26.98	Moderate	0.77	2.7	l006.png
248.69	1.79	expectrating	8	high_cue	n/a	50.22	Strong	50.22	Strong	0.48	1.31	h049.png
280.68	1.77	expectrating	9	low_cue	n/a	20.48	Moderate	20.48	Moderate	0.58	1.18	l028.png
312.0	3.47	expectrating	10	low_cue	n/a	43.22	Strong	43.22	Strong	0.68	2.79	l047.png
342.29	2.34	expectrating	11	high_cue	n/a	43.86	Strong	43.86	Strong	0.53	1.81	h012.png
373.99	2.7	expectrating	12	low_cue	n/a	12.03	Moderate	12.03	Moderate	1.5	1.2	l003.png
23.28	7.01	stimulus	1	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	ch092t2aeaff_L.mp4
68.98	7.01	stimulus	2	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	mg066t2aaunaff_M.mp4
105.58	7.01	stimulus	3	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	bm049t2aeunaff_H.mp4
134.68	7.0	stimulus	4	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	mg066t1aaaff_H.mp4
167.08	7.02	stimulus	5	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	mg066t2aeunaff_L.mp4
198.48	7.01	stimulus	6	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	ch092t2aaaff_M.mp4
230.18	7.01	stimulus	7	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	dn124t1aiaff_H.mp4
257.68	7.02	stimulus	8	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	ak064t1aiaff_M.mp4
292.48	7.01	stimulus	9	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	mg101t2afunaff_L.mp4
319.98	7.01	stimulus	10	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	ib109t1aiunaff_L.mp4
354.58	7.0	stimulus	11	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	ib109t1aiaff_H.mp4
381.98	7.01	stimulus	12	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	ib109t1afaff_M.mp4
39.59	2.75	outcomerating	1	high_cue	low_stim	34.71	Strong	34.71	Strong	0.58	2.17	task-vicarious_scale.png
83.89	1.74	outcomerating	2	low_cue	med_stim	6.31	Weak	6.31	Weak	0.5	1.24	task-vicarious_scale.png
116.39	1.31	outcomerating	3	high_cue	high_stim	24.39	Moderate	24.39	Moderate	0.55	0.76	task-vicarious_scale.png
143.0	1.18	outcomerating	4	low_cue	high_stim	53.87	Strong	53.87	Strong	0.43	0.75	task-vicarious_scale.png
177.7	1.72	outcomerating	5	high_cue	low_stim	47.77	Strong	47.77	Strong	0.48	1.24	task-vicarious_scale.png
207.49	1.91	outcomerating	6	high_cue	med_stim	10.22	Moderate	10.22	Moderate	0.38	1.52	task-vicarious_scale.png
239.2	1.47	outcomerating	7	low_cue	high_stim	24.1	Moderate	24.1	Moderate	0.25	1.22	task-vicarious_scale.png
268.3	1.7	outcomerating	8	high_cue	med_stim	39.6	Strong	39.6	Strong	0.57	1.14	task-vicarious_scale.png
305.19	2.02	outcomerating	9	low_cue	low_stim	29.86	Strong	29.86	Strong	0.53	1.49	task-vicarious_scale.png
330.8	2.2	outcomerating	10	low_cue	low_stim	7.41	Weak	7.41	Weak	0.47	1.73	task-vicarious_scale.png
366.9	1.98	outcomerating	11	high_cue	high_stim	60.65	Strong	60.65	Strong	0.48	1.5	task-vicarious_scale.png
394.79	2.6	outcomerating	12	low_cue	med_stim	17.05	Moderate	17.05	Moderate	0.67	1.94	task-vicarious_scale.png
