,onset,duration,trial_type,sub,ses,run,runtype,eventtype,trialnum,cuetype,stimtype,expectrating,outcomerating,singletrial_fname
0,5.491080045700073,1.0,cue,sub-0052,ses-01,run-03,pain,cue,0,low_cue,med_stim,6.21337526527838,,sub-0052_ses-01_run-03_runtype-pain_event-cue_trial-000_cuetype-low.nii.gz
1,33.801640033721924,1.0,cue,sub-0052,ses-01,run-03,pain,cue,1,low_cue,low_stim,21.4171663529417,,sub-0052_ses-01_run-03_runtype-pain_event-cue_trial-001_cuetype-low.nii.gz
2,74.20002985000609,1.0,cue,sub-0052,ses-01,run-03,pain,cue,2,low_cue,high_stim,35.8583597764751,,sub-0052_ses-01_run-03_runtype-pain_event-cue_trial-002_cuetype-low.nii.gz
3,103.79439997673036,1.0,cue,sub-0052,ses-01,run-03,pain,cue,3,high_cue,low_stim,138.15223542966498,,sub-0052_ses-01_run-03_runtype-pain_event-cue_trial-003_cuetype-high.nii.gz
4,138.30728006362915,1.0,cue,sub-0052,ses-01,run-03,pain,cue,4,high_cue,med_stim,49.2244032170839,,sub-0052_ses-01_run-03_runtype-pain_event-cue_trial-004_cuetype-high.nii.gz
5,178.08877992630005,1.0,cue,sub-0052,ses-01,run-03,pain,cue,5,high_cue,high_stim,74.84593194968741,,sub-0052_ses-01_run-03_runtype-pain_event-cue_trial-005_cuetype-high.nii.gz
6,206.69945001602173,1.0,cue,sub-0052,ses-01,run-03,pain,cue,6,high_cue,low_stim,83.453709216706,,sub-0052_ses-01_run-03_runtype-pain_event-cue_trial-006_cuetype-high.nii.gz
7,241.99593997001648,1.0,cue,sub-0052,ses-01,run-03,pain,cue,7,low_cue,high_stim,35.9934605275587,,sub-0052_ses-01_run-03_runtype-pain_event-cue_trial-007_cuetype-low.nii.gz
8,270.7900199890137,1.0,cue,sub-0052,ses-01,run-03,pain,cue,8,high_cue,high_stim,77.9694039034621,,sub-0052_ses-01_run-03_runtype-pain_event-cue_trial-008_cuetype-high.nii.gz
9,306.5033299922943,1.0,cue,sub-0052,ses-01,run-03,pain,cue,9,low_cue,med_stim,39.6290053044643,,sub-0052_ses-01_run-03_runtype-pain_event-cue_trial-009_cuetype-low.nii.gz
10,333.4967298507691,1.0,cue,sub-0052,ses-01,run-03,pain,cue,10,high_cue,med_stim,63.95111305268679,,sub-0052_ses-01_run-03_runtype-pain_event-cue_trial-010_cuetype-high.nii.gz
11,372.09446001052856,1.0,cue,sub-0052,ses-01,run-03,pain,cue,11,low_cue,low_stim,22.1427056998454,,sub-0052_ses-01_run-03_runtype-pain_event-cue_trial-011_cuetype-low.nii.gz
12,7.50849986076355,2.90524959564209,expectrating,sub-0052,ses-01,run-03,pain,expectrating,0,low_cue,med_stim,6.21337526527838,,sub-0052_ses-01_run-03_runtype-pain_event-expectrating_trial-000_cuetype-low.nii.gz
13,36.10248994827271,2.56782722473145,expectrating,sub-0052,ses-01,run-03,pain,expectrating,1,low_cue,low_stim,21.4171663529417,,sub-0052_ses-01_run-03_runtype-pain_event-expectrating_trial-001_cuetype-low.nii.gz
14,76.5008900165558,3.5015594959258998,expectrating,sub-0052,ses-01,run-03,pain,expectrating,2,low_cue,high_stim,35.8583597764751,,sub-0052_ses-01_run-03_runtype-pain_event-expectrating_trial-002_cuetype-low.nii.gz
15,106.6121199131012,1.91833877563477,expectrating,sub-0052,ses-01,run-03,pain,expectrating,3,high_cue,low_stim,138.15223542966498,,sub-0052_ses-01_run-03_runtype-pain_event-expectrating_trial-003_cuetype-high.nii.gz
16,140.00791001319885,2.7726039886474596,expectrating,sub-0052,ses-01,run-03,pain,expectrating,4,high_cue,med_stim,49.2244032170839,,sub-0052_ses-01_run-03_runtype-pain_event-expectrating_trial-004_cuetype-high.nii.gz
17,179.9061200618744,2.87436580657959,expectrating,sub-0052,ses-01,run-03,pain,expectrating,5,high_cue,high_stim,74.84593194968741,,sub-0052_ses-01_run-03_runtype-pain_event-expectrating_trial-005_cuetype-high.nii.gz
18,209.70056986808777,2.93455958366394,expectrating,sub-0052,ses-01,run-03,pain,expectrating,6,high_cue,low_stim,83.453709216706,,sub-0052_ses-01_run-03_runtype-pain_event-expectrating_trial-006_cuetype-high.nii.gz
19,244.69694995880127,2.18438649177551,expectrating,sub-0052,ses-01,run-03,pain,expectrating,7,low_cue,high_stim,35.9934605275587,,sub-0052_ses-01_run-03_runtype-pain_event-expectrating_trial-007_cuetype-low.nii.gz
20,273.791130065918,2.4392907619476296,expectrating,sub-0052,ses-01,run-03,pain,expectrating,8,high_cue,high_stim,77.9694039034621,,sub-0052_ses-01_run-03_runtype-pain_event-expectrating_trial-008_cuetype-high.nii.gz
21,308.80418992042536,2.36777687072754,expectrating,sub-0052,ses-01,run-03,pain,expectrating,9,low_cue,med_stim,39.6290053044643,,sub-0052_ses-01_run-03_runtype-pain_event-expectrating_trial-009_cuetype-low.nii.gz
22,336.4978499412537,2.7344772815704306,expectrating,sub-0052,ses-01,run-03,pain,expectrating,10,high_cue,med_stim,63.95111305268679,,sub-0052_ses-01_run-03_runtype-pain_event-expectrating_trial-010_cuetype-high.nii.gz
23,375.0955798625946,2.10210919380188,expectrating,sub-0052,ses-01,run-03,pain,expectrating,11,low_cue,low_stim,22.1427056998454,,sub-0052_ses-01_run-03_runtype-pain_event-expectrating_trial-011_cuetype-low.nii.gz
24,16.29325,8.8295,stimulus,sub-0052,ses-01,run-03,pain,stimulus,0,low_cue,med_stim,6.21337526527838,26.8725389916558,sub-0052_ses-01_run-03_runtype-pain_event-stimulus_trial-000_cuetype-low_stimintensity-med.nii.gz
25,47.66475,8.524500000000003,stimulus,sub-0052,ses-01,run-03,pain,stimulus,1,low_cue,low_stim,21.4171663529417,22.355180445735602,sub-0052_ses-01_run-03_runtype-pain_event-stimulus_trial-001_cuetype-low_stimintensity-low.nii.gz
