,onset,duration,trial_type,sub,ses,run,runtype,eventtype,trialnum,cuetype,stimtype,expectrating,outcomerating,singletrial_fname
0,5.4884300231933585,1.0,cue,sub-0132,ses-01,run-04,vicarious,cue,0,low_cue,med_stim,5.59479745943828,,sub-0132_ses-01_run-04_runtype-vicarious_event-cue_trial-000_cuetype-low.nii.gz
1,33.798979997634895,1.0,cue,sub-0132,ses-01,run-04,vicarious,cue,1,low_cue,low_stim,8.3929251873925,,sub-0132_ses-01_run-04_runtype-vicarious_event-cue_trial-001_cuetype-low.nii.gz
2,74.19738006591797,1.0,cue,sub-0132,ses-01,run-04,vicarious,cue,2,low_cue,high_stim,8.88785169121973,,sub-0132_ses-01_run-04_runtype-vicarious_event-cue_trial-002_cuetype-low.nii.gz
3,103.79174995422363,1.0,cue,sub-0132,ses-01,run-04,vicarious,cue,3,high_cue,low_stim,35.48397979503179,,sub-0132_ses-01_run-04_runtype-vicarious_event-cue_trial-003_cuetype-high.nii.gz
4,138.2879500389099,1.0,cue,sub-0132,ses-01,run-04,vicarious,cue,4,high_cue,med_stim,40.5251034937539,,sub-0132_ses-01_run-04_runtype-vicarious_event-cue_trial-004_cuetype-high.nii.gz
5,178.0861201286316,1.0,cue,sub-0132,ses-01,run-04,vicarious,cue,5,high_cue,high_stim,44.674459301340704,,sub-0132_ses-01_run-04_runtype-vicarious_event-cue_trial-005_cuetype-high.nii.gz
6,206.6967899799347,1.0,cue,sub-0132,ses-01,run-04,vicarious,cue,6,high_cue,low_stim,31.0435556162882,,sub-0132_ses-01_run-04_runtype-vicarious_event-cue_trial-006_cuetype-high.nii.gz
7,241.99328994750977,1.0,cue,sub-0132,ses-01,run-04,vicarious,cue,7,low_cue,high_stim,4.30703218600232,,sub-0132_ses-01_run-04_runtype-vicarious_event-cue_trial-007_cuetype-low.nii.gz
8,270.78735995292664,1.0,cue,sub-0132,ses-01,run-04,vicarious,cue,8,high_cue,high_stim,39.139723018529104,,sub-0132_ses-01_run-04_runtype-vicarious_event-cue_trial-008_cuetype-high.nii.gz
9,306.50067996978765,1.0,cue,sub-0132,ses-01,run-04,vicarious,cue,9,low_cue,med_stim,29.008472241482895,,sub-0132_ses-01_run-04_runtype-vicarious_event-cue_trial-009_cuetype-low.nii.gz
10,333.49408006668085,1.0,cue,sub-0132,ses-01,run-04,vicarious,cue,10,high_cue,med_stim,44.8376894440633,,sub-0132_ses-01_run-04_runtype-vicarious_event-cue_trial-010_cuetype-high.nii.gz
11,372.09180998802185,1.0,cue,sub-0132,ses-01,run-04,vicarious,cue,11,low_cue,low_stim,2.98863245522946,,sub-0132_ses-01_run-04_runtype-vicarious_event-cue_trial-011_cuetype-low.nii.gz
12,7.505840063095093,1.50068783760071,expectrating,sub-0132,ses-01,run-04,vicarious,expectrating,0,low_cue,med_stim,5.59479745943828,,sub-0132_ses-01_run-04_runtype-vicarious_event-expectrating_trial-000_cuetype-low.nii.gz
13,36.09984016418457,1.72284150123596,expectrating,sub-0132,ses-01,run-04,vicarious,expectrating,1,low_cue,low_stim,8.3929251873925,,sub-0132_ses-01_run-04_runtype-vicarious_event-expectrating_trial-001_cuetype-low.nii.gz
14,76.49823999404906,3.05137729644775,expectrating,sub-0132,ses-01,run-04,vicarious,expectrating,2,low_cue,high_stim,8.88785169121973,,sub-0132_ses-01_run-04_runtype-vicarious_event-expectrating_trial-002_cuetype-low.nii.gz
15,106.59280014038086,2.0509135723114,expectrating,sub-0132,ses-01,run-04,vicarious,expectrating,3,high_cue,low_stim,35.48397979503179,,sub-0132_ses-01_run-04_runtype-vicarious_event-expectrating_trial-003_cuetype-high.nii.gz
16,140.00525999069214,1.38423609733582,expectrating,sub-0132,ses-01,run-04,vicarious,expectrating,4,high_cue,med_stim,40.5251034937539,,sub-0132_ses-01_run-04_runtype-vicarious_event-expectrating_trial-004_cuetype-high.nii.gz
17,179.90347003936768,1.5861139297485398,expectrating,sub-0132,ses-01,run-04,vicarious,expectrating,5,high_cue,high_stim,44.674459301340704,,sub-0132_ses-01_run-04_runtype-vicarious_event-expectrating_trial-005_cuetype-high.nii.gz
18,209.6979100704193,1.50084137916565,expectrating,sub-0132,ses-01,run-04,vicarious,expectrating,6,high_cue,low_stim,31.0435556162882,,sub-0132_ses-01_run-04_runtype-vicarious_event-expectrating_trial-006_cuetype-high.nii.gz
19,244.69430017471316,1.667484998703,expectrating,sub-0132,ses-01,run-04,vicarious,expectrating,7,low_cue,high_stim,4.30703218600232,,sub-0132_ses-01_run-04_runtype-vicarious_event-expectrating_trial-007_cuetype-low.nii.gz
20,273.78848004341125,2.15131902694702,expectrating,sub-0132,ses-01,run-04,vicarious,expectrating,8,high_cue,high_stim,39.139723018529104,,sub-0132_ses-01_run-04_runtype-vicarious_event-expectrating_trial-008_cuetype-high.nii.gz
21,308.80154013633734,1.8212990760803203,expectrating,sub-0132,ses-01,run-04,vicarious,expectrating,9,low_cue,med_stim,29.008472241482895,,sub-0132_ses-01_run-04_runtype-vicarious_event-expectrating_trial-009_cuetype-low.nii.gz
22,336.49520015716547,1.7174768447876,expectrating,sub-0132,ses-01,run-04,vicarious,expectrating,10,high_cue,med_stim,44.8376894440633,,sub-0132_ses-01_run-04_runtype-vicarious_event-expectrating_trial-010_cuetype-high.nii.gz
23,375.09293007850647,1.6176075935363798,expectrating,sub-0132,ses-01,run-04,vicarious,expectrating,11,low_cue,low_stim,2.98863245522946,,sub-0132_ses-01_run-04_runtype-vicarious_event-expectrating_trial-011_cuetype-low.nii.gz
24,18.18536996841431,5.0,stimulus,sub-0132,ses-01,run-04,vicarious,stimulus,0,low_cue,med_stim,5.59479745943828,5.5275401516561695,sub-0132_ses-01_run-04_runtype-vicarious_event-stimulus_trial-000_cuetype-low_stimintensity-med.nii.gz
25,49.583670139312744,5.0,stimulus,sub-0132,ses-01,run-04,vicarious,stimulus,1,low_cue,low_stim,8.3929251873925,0.0,sub-0132_ses-01_run-04_runtype-vicarious_event-stimulus_trial-001_cuetype-low_stimintensity-low.nii.gz
26,87.28372001647949,5.0,stimulus,sub-0132,ses-01,run-04,vicarious,stimulus,2,low_cue,high_stim,8.88785169121973,4.86451443776053,sub-0132_ses-01_run-04_runtype-vicarious_event-stimulus_trial-002_cuetype-low_stimintensity-high.nii.gz
27,115.18352007865906,5.0,stimulus,sub-0132,ses-01,run-04,vicarious,stimulus,3,high_cue,low_stim,35.48397979503179,16.6108589905459,sub-0132_ses-01_run-04_runtype-vicarious_event-stimulus_trial-003_cuetype-high_stimintensity-low.nii.gz
28,154.98353004455566,5.0,stimulus,sub-0132,ses-01,run-04,vicarious,stimulus,4,high_cue,med_stim,40.5251034937539,,sub-0132_ses-01_run-04_runtype-vicarious_event-stimulus_trial-004_cuetype-high_stimintensity-med.nii.gz
29,188.4842000007629,5.0,stimulus,sub-0132,ses-01,run-04,vicarious,stimulus,5,high_cue,high_stim,44.674459301340704,26.358208106300697,sub-0132_ses-01_run-04_runtype-vicarious_event-stimulus_trial-005_cuetype-high_stimintensity-high.nii.gz
30,219.28410005569458,5.0,stimulus,sub-0132,ses-01,run-04,vicarious,stimulus,6,high_cue,low_stim,31.0435556162882,10.4914770123316,sub-0132_ses-01_run-04_runtype-vicarious_event-stimulus_trial-006_cuetype-high_stimintensity-low.nii.gz
31,253.5839600563049,5.0,stimulus,sub-0132,ses-01,run-04,vicarious,stimulus,7,low_cue,high_stim,4.30703218600232,23.5899901707433,sub-0132_ses-01_run-04_runtype-vicarious_event-stimulus_trial-007_cuetype-low_stimintensity-high.nii.gz
