onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	correct_response	participant_response	response_accuracy
5.5	0.98	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l029.png	n/a	n/a	n/a
33.8	0.99	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l025.png	n/a	n/a	n/a
74.19	0.99	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l039.png	n/a	n/a	n/a
103.79	0.99	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h038.png	n/a	n/a	n/a
138.3	0.98	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h021.png	n/a	n/a	n/a
178.1	0.98	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h045.png	n/a	n/a	n/a
206.69	0.99	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h012.png	n/a	n/a	n/a
241.99	0.99	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l045.png	n/a	n/a	n/a
270.8	0.98	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h029.png	n/a	n/a	n/a
306.5	0.98	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l001.png	n/a	n/a	n/a
333.49	0.99	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h036.png	n/a	n/a	n/a
372.09	0.99	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l051.png	n/a	n/a	n/a
7.54	1.35	expectrating	1	low_cue	n/a	47.16	Strong	47.16	Strong	0.42	0.93	l029.png	n/a	n/a	n/a
36.1	1.39	expectrating	2	low_cue	n/a	61.79	Strong	61.79	Strong	0.53	0.85	l025.png	n/a	n/a	n/a
76.51	1.47	expectrating	3	low_cue	n/a	43.86	Strong	43.86	Strong	0.55	0.92	l039.png	n/a	n/a	n/a
106.61	1.6	expectrating	4	high_cue	n/a	96.63	Very Strong	96.63	Very Strong	0.28	1.32	h038.png	n/a	n/a	n/a
140.0	1.35	expectrating	5	high_cue	n/a	86.08	Very Strong	86.08	Very Strong	0.37	0.98	h021.png	n/a	n/a	n/a
179.9	1.12	expectrating	6	high_cue	n/a	44.67	Strong	44.67	Strong	0.38	0.73	h045.png	n/a	n/a	n/a
209.7	2.45	expectrating	7	high_cue	n/a	27.08	Moderate	27.08	Moderate	0.57	1.89	h012.png	n/a	n/a	n/a
244.69	1.22	expectrating	8	low_cue	n/a	47.45	Strong	47.45	Strong	0.33	0.89	l045.png	n/a	n/a	n/a
273.8	1.67	expectrating	9	high_cue	n/a	59.43	Strong	59.43	Strong	0.33	1.33	h029.png	n/a	n/a	n/a
308.8	2.28	expectrating	10	low_cue	n/a	48.33	Strong	48.33	Strong	1.27	1.02	l001.png	n/a	n/a	n/a
336.49	1.54	expectrating	11	high_cue	n/a	89.07	Very Strong	89.07	Very Strong	0.4	1.14	h036.png	n/a	n/a	n/a
375.09	1.63	expectrating	12	low_cue	n/a	24.27	Moderate	24.27	Moderate	0.33	1.3	l051.png	n/a	n/a	n/a
18.21	6.99	stimulus	1	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	43_100_R.jpg	diff	same	False
49.6	7.0	stimulus	2	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48_50_R.jpg	diff	same	False
87.3	7.0	stimulus	3	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	33_150.jpg	same	diff	False
115.19	7.0	stimulus	4	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	33_50_R.jpg	diff	same	False
155.01	6.99	stimulus	5	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	22_100_R.jpg	diff	same	False
188.5	6.99	stimulus	6	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	45_150.jpg	same	same	True
219.3	7.0	stimulus	7	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	34_50_R.jpg	diff	diff	True
253.59	7.0	stimulus	8	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	17_150.jpg	same	same	True
281.71	6.99	stimulus	9	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	43_150.jpg	same	same	True
318.4	6.99	stimulus	10	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	44_100.jpg	same	diff	False
348.8	7.0	stimulus	11	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	44_100_R.jpg	diff	same	False
385.69	7.0	stimulus	12	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	43_50_R.jpg	diff	same	False
