onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	correct_response	participant_response	response_accuracy
4.7	0.98	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h049.png	n/a	n/a	n/a
37.2	0.98	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l004.png	n/a	n/a	n/a
62.19	0.99	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l035.png	n/a	n/a	n/a
91.8	0.98	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l001.png	n/a	n/a	n/a
120.1	0.99	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h053.png	n/a	n/a	n/a
149.29	0.99	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h002.png	n/a	n/a	n/a
178.6	0.98	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h020.png	n/a	n/a	n/a
219.0	0.98	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h034.png	n/a	n/a	n/a
245.49	0.99	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l003.png	n/a	n/a	n/a
276.39	0.99	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l056.png	n/a	n/a	n/a
322.99	0.99	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l006.png	n/a	n/a	n/a
362.29	1.0	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h019.png	n/a	n/a	n/a
7.12	1.52	expectrating	1	high_cue	n/a	50.55	Strong	50.55	Strong	0.4	1.12	h049.png	n/a	n/a	n/a
39.0	1.02	expectrating	2	low_cue	n/a	35.67	Strong	35.67	Strong	0.05	0.97	l004.png	n/a	n/a	n/a
64.29	1.77	expectrating	3	low_cue	n/a	31.96	Strong	31.96	Strong	0.27	1.5	l035.png	n/a	n/a	n/a
94.9	1.74	expectrating	4	low_cue	n/a	10.22	Moderate	10.22	Moderate	0.4	1.34	l001.png	n/a	n/a	n/a
122.51	1.72	expectrating	5	high_cue	n/a	70.57	Very Strong	70.57	Very Strong	0.05	1.67	h053.png	n/a	n/a	n/a
151.39	1.6	expectrating	6	high_cue	n/a	61.79	Strong	61.79	Strong	0.6	1.0	h002.png	n/a	n/a	n/a
180.7	1.16	expectrating	7	high_cue	n/a	27.6	Moderate	27.6	Moderate	0.05	1.11	h020.png	n/a	n/a	n/a
221.1	2.85	expectrating	8	high_cue	n/a	46.32	Strong	46.32	Strong	0.05	2.8	h034.png	n/a	n/a	n/a
248.6	1.23	expectrating	9	low_cue	n/a	20.77	Moderate	20.77	Moderate	0.3	0.93	l003.png	n/a	n/a	n/a
279.51	0.95	expectrating	10	low_cue	n/a	16.43	Moderate	16.43	Moderate	0.13	0.82	l056.png	n/a	n/a	n/a
325.41	1.49	expectrating	11	low_cue	n/a	22.53	Moderate	22.53	Moderate	0.03	1.45	l006.png	n/a	n/a	n/a
365.41	1.59	expectrating	12	high_cue	n/a	46.78	Strong	46.78	Strong	0.05	1.54	h019.png	n/a	n/a	n/a
21.91	6.99	stimulus	1	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	27_50_R.jpg	diff	same	False
46.1	7.0	stimulus	2	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	18_50.jpg	same	same	True
77.1	7.0	stimulus	3	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	42_100_R.jpg	diff		False
106.09	7.0	stimulus	4	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	42_150_R.jpg	diff		False
134.1	7.0	stimulus	5	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	11_100_R.jpg	diff		False
162.9	7.0	stimulus	6	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	35_150.jpg	same	same	True
189.31	6.99	stimulus	7	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	29_50.jpg	same	diff	False
228.0	6.99	stimulus	8	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	10_150_R.jpg	diff	diff	True
259.2	7.0	stimulus	9	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	42_50_R.jpg	diff	diff	True
290.79	7.0	stimulus	10	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	11_100.jpg	same	same	True
332.79	7.0	stimulus	11	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	5_150_R.jpg	diff	diff	True
377.49	7.0	stimulus	12	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	27_100_R.jpg	diff	diff	True
31.3		outcomerating	1	high_cue	low_stim			48.9	Strong	1.73	2.18	task-cognitive_scale.png	n/a	n/a	n/a
57.31	2.72	outcomerating	2	low_cue	low_stim	47.96	Strong	47.96	Strong	0.6	2.12	task-cognitive_scale.png	n/a	n/a	n/a
86.7	3.98	outcomerating	3	low_cue	med_stim	45.33	Strong	45.33	Strong	0.3	3.68	task-cognitive_scale.png	n/a	n/a	n/a
115.4	1.92	outcomerating	4	low_cue	high_stim	55.21	Strong	55.21	Strong	0.53	1.38	task-cognitive_scale.png	n/a	n/a	n/a
