onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
3.39	0.99	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l026.png
46.0	0.98	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h018.png
80.69	0.99	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l045.png
110.28	0.99	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l022.png
143.8	0.98	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h035.png
171.29	0.99	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h042.png
201.1	0.98	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h004.png
234.79	0.98	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l051.png
265.09	0.99	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l048.png
295.5	0.98	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l050.png
337.88	0.99	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h016.png
362.59	0.99	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h039.png
6.11	2.82	expectrating	1	low_cue	n/a	23.39	Moderate	23.39	Moderate	1.33	1.49	l026.png
49.1	2.42	expectrating	2	high_cue	n/a	54.66	Strong	54.66	Strong	0.4	2.02	h018.png
83.79	2.45	expectrating	3	low_cue	n/a	14.77	Moderate	14.77	Moderate	0.37	2.09	l045.png
111.8	2.34	expectrating	4	low_cue	n/a	17.49	Moderate	17.49	Moderate	0.73	1.6	l022.png
146.9	1.84	expectrating	5	high_cue	n/a	64.05	Very Strong	64.05	Very Strong	0.4	1.44	h035.png
173.29	2.67	expectrating	6	high_cue	n/a	48.44	Strong	48.44	Strong	0.58	2.09	h042.png
203.1	2.64	expectrating	7	high_cue	n/a	45.33	Strong	45.33	Strong	0.65	1.99	h004.png
237.3	1.82	expectrating	8	low_cue	n/a	18.43	Moderate	18.43	Moderate	0.48	1.34	l051.png
268.19	2.7	expectrating	9	low_cue	n/a	26.67	Moderate	26.67	Moderate	0.87	1.84	l048.png
297.4	1.9	expectrating	10	low_cue	n/a	24.01	Moderate	24.01	Moderate	0.63	1.27	l050.png
340.59	2.72	expectrating	11	high_cue	n/a	53.31	Strong	53.31	Strong	0.57	2.15	h016.png
364.79	2.63	expectrating	12	high_cue	n/a	53.13	Strong	53.13	Strong	0.48	2.14	h039.png
18.48	7.01	stimulus	1	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	kz120t2aaaff_H.mp4
59.58	7.02	stimulus	2	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh123t2aaaff_M.mp4
90.28	7.01	stimulus	3	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	aa048t2aaunaff_L.mp4
118.58	7.0	stimulus	4	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	kz120t2aaunaff_L.mp4
156.58	7.0	stimulus	5	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh123t1aaunaff_L.mp4
179.78	7.0	stimulus	6	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	kz120t2aeaff_M.mp4
216.08	7.0	stimulus	7	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	tv095t2aeunaff_L.mp4
251.28	7.02	stimulus	8	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	mg066t1aaaff_H.mp4
279.88	7.01	stimulus	9	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	dr052t2aaaff_M.mp4
311.08	7.0	stimulus	10	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	th108t2aaunaff_M.mp4
347.98	7.0	stimulus	11	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	tv095t1afaff_H.mp4
378.48	7.01	stimulus	12	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	aa048t2aeaff_H.mp4
32.6	3.55	outcomerating	1	low_cue	high_stim	57.26	Strong	57.26	Strong	0.47	3.09	task-vicarious_scale.png
76.0	2.27	outcomerating	2	high_cue	med_stim	22.23	Moderate	22.23	Moderate	0.72	1.55	task-vicarious_scale.png
97.79	2.46	outcomerating	3	low_cue	low_stim	16.61	Moderate	16.61	Moderate	0.73	1.73	task-vicarious_scale.png
134.71	2.64	outcomerating	4	low_cue	low_stim	6.55	Weak	6.55	Weak	0.68	1.95	task-vicarious_scale.png
166.6	3.4	outcomerating	5	high_cue	low_stim	15.88	Moderate	15.88	Moderate	0.73	2.67	task-vicarious_scale.png
189.6		outcomerating	6	high_cue	med_stim			38.26	Strong	0.47	3.4	task-vicarious_scale.png
226.7	2.15	outcomerating	7	high_cue	low_stim	66.34	Very Strong	66.34	Very Strong	0.78	1.37	task-vicarious_scale.png
260.4	1.92	outcomerating	8	low_cue	high_stim	49.96	Strong	49.96	Strong	0.55	1.37	task-vicarious_scale.png
289.99	2.82	outcomerating	9	low_cue	med_stim	34.71	Strong	34.71	Strong	0.62	2.2	task-vicarious_scale.png
321.7	3.35	outcomerating	10	low_cue	med_stim	10.45	Moderate	10.45	Moderate	0.7	2.65	task-vicarious_scale.png
