onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
13.4	0.99	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l053.png
43.0	0.99	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l048.png
78.71	0.98	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h042.png
113.91	0.98	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l036.png
151.7	0.99	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h048.png
178.8	0.99	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l016.png
207.21	0.98	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l001.png
237.6	0.99	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h006.png
268.3	0.99	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h027.png
300.11	0.98	cue	10	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h049.png
333.6	0.99	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h018.png
367.0	0.99	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l049.png
15.22		expectrating	1	low_cue	n/a			11.22	Moderate	0.15	2.62	l053.png
46.01		expectrating	2	low_cue	n/a			5.09	Weak	1.38	3.2	l048.png
81.71		expectrating	3	high_cue	n/a			39.32	Strong	0.83	3.98	h042.png
115.81		expectrating	4	low_cue	n/a			24.41	Moderate	0.55	2.38	l036.png
153.4		expectrating	5	high_cue	n/a			28.72	Moderate	0.63	1.33	h048.png
181.9		expectrating	6	low_cue	n/a			5.55	Weak	0.05	2.07	l016.png
210.21		expectrating	7	low_cue	n/a			7.13	Weak	0.07	3.02	l001.png
239.3		expectrating	8	high_cue	n/a							h006.png
271.3		expectrating	9	high_cue	n/a			31.88	Strong	0.9	3.98	h027.png
302.91		expectrating	10	high_cue	n/a			37.83	Strong	0.08	3.92	h049.png
336.5		expectrating	11	high_cue	n/a			26.46	Moderate	0.35	1.9	h018.png
368.9		expectrating	12	low_cue	n/a			7.61	Weak	1.07	3.88	l049.png
25.89	7.01	stimulus	1	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	gf097t2aiunaff_L.mp4
56.69	7.01	stimulus	2	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	hs107t2aaaff_M.mp4
88.49	7.01	stimulus	3	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	bn080t1aeaff_M.mp4
125.19	7.0	stimulus	4	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	gf097t2aaunaff_H.mp4
161.89	7.0	stimulus	5	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	vw121t1aiaff_M.mp4
190.09	7.01	stimulus	6	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	hs107t1afaff_H.mp4
221.49	7.01	stimulus	7	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	hs107t2aeunaff_L.mp4
250.19	7.02	stimulus	8	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	kz120t2aaaff_H.mp4
279.49	7.01	stimulus	9	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	th108t1aeaff_H.mp4
319.49	7.01	stimulus	10	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	th108t1aaunaff_L.mp4
347.39	7.0	stimulus	11	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	bn080t1afunaff_L.mp4
382.49	7.02	stimulus	12	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	th108t2aaunaff_M.mp4
36.91		outcomerating	1	low_cue	low_stim			5.98	Weak	0.58	1.63	task-vicarious_scale.png
70.21		outcomerating	2	low_cue	med_stim			26.25	Moderate	0.55	3.42	task-vicarious_scale.png
100.02		outcomerating	3	high_cue	med_stim			44.19	Strong	0.65	1.87	task-vicarious_scale.png
137.11		outcomerating	4	low_cue	high_stim			8.52	Weak	0.42	3.53	task-vicarious_scale.png
173.11		outcomerating	5	high_cue	med_stim			11.81	Moderate	1.47	1.55	task-vicarious_scale.png
201.9		outcomerating	6	low_cue	high_stim			29.23	Strong	1.12	1.3	task-vicarious_scale.png
232.72		outcomerating	7	low_cue	low_stim			5.53	Weak	0.45	1.5	task-vicarious_scale.png
260.41		outcomerating	8	high_cue	high_stim			20.39	Moderate	0.72	3.2	task-vicarious_scale.png
292.2		outcomerating	9	high_cue	high_stim			31.96	Strong	0.33	3.55	task-vicarious_scale.png
328.72		outcomerating	10	high_cue	low_stim			0.0		0.05	2.48	task-vicarious_scale.png
359.41		outcomerating	11	high_cue	low_stim			10.68	Moderate	0.05	3.82	task-vicarious_scale.png
394.51		outcomerating	12	low_cue	med_stim			2.08	Barely detectable	0.37	1.75	task-vicarious_scale.png
