onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	correct_response	participant_response	response_accuracy
5.69	0.99	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l015.png	n/a	n/a	n/a
33.4	0.98	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l017.png	n/a	n/a	n/a
71.08	0.99	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l041.png	n/a	n/a	n/a
100.7	0.98	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h051.png	n/a	n/a	n/a
135.8	0.98	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h027.png	n/a	n/a	n/a
170.6	0.98	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h052.png	n/a	n/a	n/a
196.89	0.98	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h030.png	n/a	n/a	n/a
237.0	0.98	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l026.png	n/a	n/a	n/a
268.3	0.98	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h029.png	n/a	n/a	n/a
301.89	0.98	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l024.png	n/a	n/a	n/a
333.89	0.99	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h036.png	n/a	n/a	n/a
372.5	0.98	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l010.png	n/a	n/a	n/a
7.7	2.15	expectrating	1	low_cue	n/a	31.64	Strong	31.64	Strong	0.7	1.45	l015.png	n/a	n/a	n/a
35.7	2.1	expectrating	2	low_cue	n/a	4.17	Weak	4.17	Weak	0.6	1.5	l017.png	n/a	n/a	n/a
73.4	2.25	expectrating	3	low_cue	n/a	52.49	Strong	52.49	Strong	0.1	2.15	l041.png	n/a	n/a	n/a
103.5	2.32	expectrating	4	high_cue	n/a	126.69	Strongest sensation of any kind	126.69	Strongest sensation of any kind	0.42	1.9	h051.png	n/a	n/a	n/a
137.5	2.6	expectrating	5	high_cue	n/a	100.18	Strongest sensation of any kind	100.18	Strongest sensation of any kind	0.22	2.38	h027.png	n/a	n/a	n/a
172.4	2.58	expectrating	6	high_cue	n/a	80.88	Very Strong	80.88	Very Strong	0.2	2.38	h052.png	n/a	n/a	n/a
199.9	2.89	expectrating	7	high_cue	n/a	34.39	Strong	34.39	Strong	2.12	0.77	h030.png	n/a	n/a	n/a
239.7	2.32	expectrating	8	low_cue	n/a	26.15	Moderate	26.15	Moderate	0.77	1.55	l026.png	n/a	n/a	n/a
271.3		expectrating	9	high_cue	n/a			31.52	Strong	3.05	3.9	h029.png	n/a	n/a	n/a
304.2	2.63	expectrating	10	low_cue	n/a	37.79	Strong	37.79	Strong	1.07	1.57	l024.png	n/a	n/a	n/a
336.89	2.61	expectrating	11	high_cue	n/a	78.19	Very Strong	78.19	Very Strong	1.27	1.34	h036.png	n/a	n/a	n/a
375.5	2.38	expectrating	12	low_cue	n/a	37.11	Strong	37.11	Strong	0.52	1.87	l010.png	n/a	n/a	n/a
15.69	7.0	stimulus	1	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	35_100_R.jpg	diff	diff	True
46.49	7.0	stimulus	2	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	27_50.jpg	same	same	True
84.19	7.0	stimulus	3	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	27_150.jpg	same	same	True
114.79	7.0	stimulus	4	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	18_50_R.jpg	diff	diff	True
149.79	7.0	stimulus	5	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	43_100_R.jpg	diff	diff	True
180.99	7.0	stimulus	6	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	44_150.jpg	same	diff	False
212.19	7.0	stimulus	7	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	10_50_R.jpg	diff	diff	True
251.29	7.0	stimulus	8	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	38_150_R.jpg	diff	diff	True
279.2	6.99	stimulus	9	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	42_150.jpg	same	same	True
316.5	6.99	stimulus	10	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	47_100.jpg	same	same	True
349.2	6.99	stimulus	11	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	18_100_R.jpg	diff	diff	True
