onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	correct_response	participant_response	response_accuracy
10.1	0.98	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h049.png	n/a	n/a	n/a
36.29	0.99	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h007.png	n/a	n/a	n/a
68.39	0.99	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l037.png	n/a	n/a	n/a
103.08	0.99	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h030.png	n/a	n/a	n/a
139.6	0.98	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h044.png	n/a	n/a	n/a
175.69	0.98	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l036.png	n/a	n/a	n/a
203.09	0.99	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h027.png	n/a	n/a	n/a
235.78	1.0	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h047.png	n/a	n/a	n/a
262.79	0.99	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l018.png	n/a	n/a	n/a
294.59	0.99	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l043.png	n/a	n/a	n/a
332.98	0.99	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l001.png	n/a	n/a	n/a
372.28	0.99	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l047.png	n/a	n/a	n/a
12.4	3.5	expectrating	1	high_cue	n/a	30.15	Strong	30.15	Strong	0.73	2.77	h049.png	n/a	n/a	n/a
39.19	2.42	expectrating	2	high_cue	n/a	31.64	Strong	31.64	Strong	0.58	1.84	h007.png	n/a	n/a	n/a
71.29	2.3	expectrating	3	low_cue	n/a	9.24	Weak	9.24	Weak	0.58	1.72	l037.png	n/a	n/a	n/a
106.0	1.77	expectrating	4	high_cue	n/a	39.31	Strong	39.31	Strong	0.5	1.27	h030.png	n/a	n/a	n/a
141.7	2.05	expectrating	5	high_cue	n/a	56.18	Strong	56.18	Strong	0.58	1.47	h044.png	n/a	n/a	n/a
178.49		expectrating	6	low_cue	n/a			9.01	Weak	0.47	3.9	l036.png	n/a	n/a	n/a
205.39	1.42	expectrating	7	high_cue	n/a	44.51	Strong	44.51	Strong	0.67	0.75	h027.png	n/a	n/a	n/a
237.8	1.58	expectrating	8	high_cue	n/a	49.12	Strong	49.12	Strong	0.52	1.07	h047.png	n/a	n/a	n/a
264.99	1.72	expectrating	9	low_cue	n/a	9.69	Weak	9.69	Weak	0.45	1.27	l018.png	n/a	n/a	n/a
297.49	3.02	expectrating	10	low_cue	n/a	3.91	Weak	3.91	Weak	0.65	2.37	l043.png	n/a	n/a	n/a
335.59		expectrating	11	low_cue	n/a			15.32	Moderate	0.05	2.72	l001.png	n/a	n/a	n/a
374.3	1.47	expectrating	12	low_cue	n/a	12.75	Moderate	12.75	Moderate	0.63	0.83	l047.png	n/a	n/a	n/a
20.2	6.99	stimulus	1	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	29_100.jpg	same	same	True
47.5	7.0	stimulus	2	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	39_50_R.jpg	diff	diff	True
80.49	7.0	stimulus	3	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	17_100_R.jpg	diff	same	False
115.19	7.0	stimulus	4	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	27_150.jpg	same	same	True
159.79	7.0	stimulus	5	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	8_150_R.jpg	diff	diff	True
187.7	6.99	stimulus	6	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	12_150.jpg	same	same	True
217.59	7.0	stimulus	7	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	6_100.jpg	same	same	True
245.29	7.0	stimulus	8	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	29_50.jpg	same	same	True
272.8	7.0	stimulus	9	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	41_150.jpg	same	same	True
308.89	7.0	stimulus	10	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	6_50_R.jpg	diff	diff	True
353.69	7.0	stimulus	11	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	17_50_R.jpg	diff	same	False
381.39	7.0	stimulus	12	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	12_100.jpg	same	same	True
31.49	3.43	outcomerating	1	high_cue	med_stim	20.06	Moderate	20.06	Moderate	0.37	3.07	task-cognitive_scale.png	n/a	n/a	n/a
55.8	2.08	outcomerating	2	high_cue	low_stim	8.75	Weak	8.75	Weak	0.57	1.52	task-cognitive_scale.png	n/a	n/a	n/a
96.4	2.89	outcomerating	3	low_cue	med_stim	72.29	Very Strong	72.29	Very Strong	0.47	2.42	task-cognitive_scale.png	n/a	n/a	n/a
126.99	1.56	outcomerating	4	high_cue	high_stim	31.91	Strong	31.91	Strong	0.5	1.06	task-cognitive_scale.png	n/a	n/a	n/a
169.69	1.96	outcomerating	5	high_cue	high_stim	15.32	Moderate	15.32	Moderate	0.42	1.54	task-cognitive_scale.png	n/a	n/a	n/a
196.0	1.33	outcomerating	6	low_cue	high_stim	32.33	Strong	32.33	Strong	0.52	0.82	task-cognitive_scale.png	n/a	n/a	n/a
230.0	1.94	outcomerating	7	high_cue	med_stim	57.26	Strong	57.26	Strong	0.4	1.54	task-cognitive_scale.png	n/a	n/a	n/a
256.99	1.39	outcomerating	8	high_cue	low_stim	2.31	Barely detectable	2.31	Barely detectable	0.53	0.86	task-cognitive_scale.png	n/a	n/a	n/a
289.79	2.22	outcomerating	9	low_cue	high_stim	34.39	Strong	34.39	Strong	0.45	1.77	task-cognitive_scale.png	n/a	n/a	n/a
318.8		outcomerating	10	low_cue	low_stim			8.33	Weak	0.58	3.18	task-cognitive_scale.png	n/a	n/a	n/a
362.0	1.37	outcomerating	11	low_cue	low_stim	61.89	Strong	61.89	Strong	0.38	0.99	task-cognitive_scale.png	n/a	n/a	n/a
394.79	2.46	outcomerating	12	low_cue	med_stim	36.45	Strong	36.45	Strong	0.5	1.96	task-cognitive_scale.png	n/a	n/a	n/a
