onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
8.1	0.98	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h024.png
52.4	0.98	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l020.png
93.2	0.98	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h044.png
123.39	0.99	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l017.png
151.31	0.98	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h032.png
188.39	1.0	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h013.png
218.2	0.98	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l006.png
246.19	0.99	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h049.png
277.59	1.0	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l028.png
309.7	0.98	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l047.png
339.19	0.99	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h012.png
371.69	0.99	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l003.png
10.04	3.53	expectrating	1	high_cue	n/a	25.42	Moderate	25.42	Moderate	0.73	2.8	h024.png
55.0	2.52	expectrating	2	low_cue	n/a	3.01	Weak	3.01	Weak	0.5	2.02	l020.png
96.1	3.39	expectrating	3	high_cue	n/a	38.18	Strong	38.18	Strong	0.45	2.94	h044.png
126.7	1.65	expectrating	4	low_cue	n/a	0.48	No sensation	0.48	No sensation	0.45	1.2	l017.png
153.11	2.59	expectrating	5	high_cue	n/a	61.79	Strong	61.79	Strong	0.87	1.72	h032.png
190.5	2.56	expectrating	6	high_cue	n/a	20.69	Moderate	20.69	Moderate	1.02	1.54	h013.png
220.3	1.73	expectrating	7	low_cue	n/a	2.77	Barely detectable	2.77	Barely detectable	0.37	1.37	l006.png
248.69	1.8	expectrating	8	high_cue	n/a	37.19	Strong	37.19	Strong	0.68	1.12	h049.png
280.7	1.82	expectrating	9	low_cue	n/a	7.24	Weak	7.24	Weak	0.45	1.37	l028.png
312.0	1.48	expectrating	10	low_cue	n/a	4.86	Weak	4.86	Weak	0.52	0.97	l047.png
