onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	correct_response	participant_response	response_accuracy
5.7	0.99	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h004.png	n/a	n/a	n/a
32.29	0.99	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l009.png	n/a	n/a	n/a
63.1	0.98	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l050.png	n/a	n/a	n/a
95.1	0.99	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h043.png	n/a	n/a	n/a
120.19	0.99	cue	5	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l005.png	n/a	n/a	n/a
159.89	1.0	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h037.png	n/a	n/a	n/a
219.29	0.99	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l025.png	n/a	n/a	n/a
252.49	0.99	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h028.png	n/a	n/a	n/a
283.9	0.98	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h042.png	n/a	n/a	n/a
311.9	0.99	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l051.png	n/a	n/a	n/a
341.29	0.99	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h036.png	n/a	n/a	n/a
371.6	0.98	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l031.png	n/a	n/a	n/a
8.32	2.16	expectrating	1	high_cue	n/a	48.75	Strong	48.75	Strong	0.9	1.26	h004.png	n/a	n/a	n/a
35.31	1.53	expectrating	2	low_cue	n/a	0.0		0.0		0.43	1.1	l009.png	n/a	n/a	n/a
65.5	1.99	expectrating	3	low_cue	n/a	13.03	Moderate	13.03	Moderate	0.48	1.5	l050.png	n/a	n/a	n/a
97.5	1.82	expectrating	4	high_cue	n/a	63.85	Strong	63.85	Strong	0.55	1.27	h043.png	n/a	n/a	n/a
123.21	1.97	expectrating	5	low_cue	n/a	16.61	Moderate	16.61	Moderate	0.7	1.27	l005.png	n/a	n/a	n/a
162.91	2.08	expectrating	6	high_cue	n/a	91.39	Very Strong	91.39	Very Strong	0.53	1.55	h037.png	n/a	n/a	n/a
221.5	1.9	expectrating	7	low_cue	n/a	11.31	Moderate	11.31	Moderate	1.12	0.78	l025.png	n/a	n/a	n/a
255.11	2.27	expectrating	8	high_cue	n/a	52.67	Strong	52.67	Strong	1.45	0.82	h028.png	n/a	n/a	n/a
285.8	1.84	expectrating	9	high_cue	n/a	87.92	Very Strong	87.92	Very Strong	0.75	1.09	h042.png	n/a	n/a	n/a
314.9	1.73	expectrating	10	low_cue	n/a	2.26	Barely detectable	2.26	Barely detectable	0.75	0.98	l051.png	n/a	n/a	n/a
343.21	2.07	expectrating	11	high_cue	n/a	65.39	Very Strong	65.39	Very Strong	0.58	1.49	h036.png	n/a	n/a	n/a
373.5	3.0	expectrating	12	low_cue	n/a	21.93	Moderate	21.93	Moderate	0.77	2.24	l031.png	n/a	n/a	n/a
14.9	7.0	stimulus	1	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	29_150.jpg	same	same	True
47.2	7.0	stimulus	2	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	27_150_R.jpg	diff	same	False
72.11	6.99	stimulus	3	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	34_150_R.jpg	diff	diff	True
104.7	7.0	stimulus	4	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	43_150_R.jpg	diff	diff	True
140.4	7.0	stimulus	5	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	27_50_R.jpg	diff	same	False
189.0	7.0	stimulus	6	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	17_50.jpg	same	same	True
230.5	7.0	stimulus	7	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	6_100_R.jpg	diff	diff	True
