onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
9.8	0.99	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h031.png
34.81	0.98	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h021.png
60.7	0.99	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l048.png
90.1	0.99	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h008.png
118.61	0.98	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h047.png
157.6	0.98	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l012.png
184.9	0.99	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l018.png
225.1	0.99	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l015.png
256.01	0.98	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h028.png
291.6	0.98	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l019.png
336.6	0.98	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h026.png
368.0	0.99	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l026.png
12.52	2.58	expectrating	1	high_cue	n/a	83.99	Very Strong	83.99	Very Strong	0.67	1.92	h031.png
36.31	1.62	expectrating	2	high_cue	n/a	89.77	Very Strong	89.77	Very Strong	0.45	1.17	h021.png
62.8	1.69	expectrating	3	low_cue	n/a	13.92	Moderate	13.92	Moderate	0.27	1.42	l048.png
94.0	2.39	expectrating	4	high_cue	n/a	85.57	Very Strong	85.57	Very Strong	0.47	1.93	h008.png
122.51	3.17	expectrating	5	high_cue	n/a	84.66	Very Strong	84.66	Very Strong	0.7	2.47	h047.png
161.51	2.2	expectrating	6	low_cue	n/a	8.52	Weak	8.52	Weak	0.13	2.07	l012.png
186.4	3.44	expectrating	7	low_cue	n/a	14.32	Moderate	14.32	Moderate	0.23	3.21	l018.png
227.2	1.17	expectrating	8	low_cue	n/a	6.98	Weak	6.98	Weak	0.18	0.98	l015.png
258.71	2.22	expectrating	9	high_cue	n/a	76.75	Very Strong	76.75	Very Strong	0.62	1.6	h028.png
293.81	1.22	expectrating	10	low_cue	n/a	31.81	Strong	31.81	Strong	0.45	0.77	l019.png
338.31	2.27	expectrating	11	high_cue	n/a	52.99	Strong	52.99	Strong	0.7	1.57	h026.png
369.8	2.11	expectrating	12	low_cue	n/a	11.12	Moderate	11.12	Moderate	0.05	2.06	l026.png
20.59	7.01	stimulus	1	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	ll042t1afunaff_M.mp4
44.39	7.01	stimulus	2	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	ak064t1aaaff_H.mp4
70.99	7.0	stimulus	3	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	jy115t2aaaff_H.mp4
104.19	7.01	stimulus	4	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	jy115t1aaunaff_L.mp4
133.59	7.01	stimulus	5	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	dn124t1aeunaff_M.mp4
168.39	7.0	stimulus	6	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	kz120t2aaunaff_L.mp4
200.29	7.02	stimulus	7	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	aa048t2afunaff_M.mp4
240.09	7.01	stimulus	8	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	jy115t1aeaff_M.mp4
271.59	7.01	stimulus	9	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	kz120t2aaaff_H.mp4
304.89	7.01	stimulus	10	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	ll042t1aaunaff_L.mp4
350.39	7.01	stimulus	11	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	ak064t1afunaff_L.mp4
380.29	7.0	stimulus	12	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	aa048t2aeaff_H.mp4
29.41	2.7	outcomerating	1	high_cue	med_stim	59.88	Strong	59.88	Strong	0.42	2.29	task-vicarious_scale.png
52.82	2.47	outcomerating	2	high_cue	high_stim	68.16	Very Strong	68.16	Very Strong	0.42	2.05	task-vicarious_scale.png
80.81	2.08	outcomerating	3	low_cue	high_stim	29.66	Strong	29.66	Strong	0.72	1.37	task-vicarious_scale.png
112.6	2.02	outcomerating	4	high_cue	low_stim	89.77	Very Strong	89.77	Very Strong	0.47	1.55	task-vicarious_scale.png
143.42	1.57	outcomerating	5	high_cue	med_stim	72.74	Very Strong	72.74	Very Strong	0.65	0.92	task-vicarious_scale.png
178.31	1.65	outcomerating	6	low_cue	low_stim	21.32	Moderate	21.32	Moderate	0.43	1.22	task-vicarious_scale.png
219.11	2.13	outcomerating	7	low_cue	med_stim	23.2	Moderate	23.2	Moderate	0.5	1.63	task-vicarious_scale.png
250.01	3.17	outcomerating	8	low_cue	med_stim	13.1	Moderate	13.1	Moderate	0.47	2.7	task-vicarious_scale.png
283.22	1.32	outcomerating	9	high_cue	high_stim	27.39	Moderate	27.39	Moderate	0.38	0.93	task-vicarious_scale.png
319.92	3.45	outcomerating	10	low_cue	low_stim	39.78	Strong	39.78	Strong	0.6	2.85	task-vicarious_scale.png
363.51	2.47	outcomerating	11	high_cue	low_stim	44.51	Strong	44.51	Strong	1.07	1.4	task-vicarious_scale.png
394.81	3.95	outcomerating	12	low_cue	high_stim	29.74	Strong	29.74	Strong	0.7	3.25	task-vicarious_scale.png
